date,Encoded Products,Monterrey total $,Monterrey ctdad
2022-01-24,20,52622.5,7.0
2022-01-24,12,65559.62,7.0
2022-01-24,58,0.0,0.0
2022-01-24,52,0.0,0.0
2022-01-24,237,0.0,0.0
2022-01-24,45,79530.98999999999,3.5
2022-01-24,31,0.0,0.0
2022-01-24,174,41763.435,3.5
2022-01-24,16,0.0,0.0
2022-01-24,8,289953.79,14.0
2022-01-24,139,45266.865,3.5
2022-01-24,175,0.0,0.0
2022-01-24,117,0.0,0.0
2022-01-24,67,0.0,0.0
2022-01-24,135,3049.69,3.5
2022-01-25,22,14656.705,3.5
2022-01-25,63,0.0,0.0
2022-01-25,11,56938.91,14.0
2022-01-25,6,36422.05,7.0
2022-01-25,32,20639.255,3.5
2022-01-25,24,0.0,0.0
2022-01-25,42,47353.565,3.5
2022-01-25,15,0.0,0.0
2022-01-25,9,25796.575,3.5
2022-01-25,10,0.0,0.0
2022-01-25,4,37328.79500000001,3.5
2022-01-25,239,40141.22,3.5
2022-01-25,3,97167.42,35.0
2022-01-25,2,36127.56,10.5
2022-01-25,25,0.0,0.0
2022-01-25,23,35980.07,7.0
2022-01-25,28,25556.44,7.0
2022-01-25,14,28572.95,3.5
2022-01-25,7,30883.02,3.5
2022-01-25,30,40667.69,3.5
2022-01-25,34,22767.745,3.5
2022-01-25,35,34930.595,10.5
2022-01-25,1,12661.46,10.5
2022-01-25,17,20024.865,7.0
2022-01-25,0,15567.055,7.0
2022-01-25,5,10469.025,3.5
2022-01-25,12,0.0,0.0
2022-01-25,43,0.0,0.0
2022-01-25,45,97914.39,3.5
2022-01-25,98,0.0,0.0
2022-01-25,8,0.0,0.0
2022-01-25,135,3049.69,3.5
2022-01-26,78,0.0,0.0
2022-01-26,11,13655.775,3.5
2022-01-26,6,0.0,0.0
2022-01-26,32,23218.825,3.5
2022-01-26,75,0.0,0.0
2022-01-26,9,0.0,0.0
2022-01-26,4,74657.59000000001,7.0
2022-01-26,3,70133.42,24.5
2022-01-26,2,0.0,0.0
2022-01-26,25,40328.995,10.5
2022-01-26,29,15477.735,3.5
2022-01-26,240,0.0,0.0
2022-01-26,14,23208.36,3.5
2022-01-26,19,0.0,0.0
2022-01-26,7,15777.685,3.5
2022-01-26,30,0.0,0.0
2022-01-26,38,0.0,0.0
2022-01-26,47,0.0,0.0
2022-01-26,35,11643.52,3.5
2022-01-26,39,31312.96,7.0
2022-01-26,1,12655.65,10.5
2022-01-26,0,7583.940000000001,3.5
2022-01-26,21,0.0,0.0
2022-01-26,12,32779.81,3.5
2022-01-26,16,66095.33,3.5
2022-01-26,53,0.0,0.0
2022-01-26,126,0.0,0.0
2022-01-27,22,10618.23,3.5
2022-01-27,11,0.0,0.0
2022-01-27,6,18211.025,3.5
2022-01-27,24,0.0,0.0
2022-01-27,15,18452.665,3.5
2022-01-27,9,26097.995,3.5
2022-01-27,10,0.0,0.0
2022-01-27,4,33595.94,3.5
2022-01-27,242,0.0,0.0
2022-01-27,3,9556.015,3.5
2022-01-27,2,49346.64,14.0
2022-01-27,25,26698.63,7.0
2022-01-27,23,16996.105,3.5
2022-01-27,26,16086.175,3.5
2022-01-27,14,24454.745,3.5
2022-01-27,123,19482.855,7.0
2022-01-27,46,31250.73,3.5
2022-01-27,1,175377.335,157.5
2022-01-27,0,30335.76,14.0
2022-01-27,5,19367.67,7.0
2022-01-27,120,56648.55,3.5
2022-01-27,21,47521.67000000001,7.0
2022-01-27,111,70990.955,3.5
2022-01-27,85,0.0,0.0
2022-01-27,45,97110.405,3.5
2022-01-27,16,0.0,0.0
2022-01-27,8,70474.63500000001,3.5
2022-01-28,63,0.0,0.0
2022-01-28,11,13655.775,3.5
2022-01-28,6,36422.05,7.0
2022-01-28,24,58079.34999999999,7.0
2022-01-28,41,31562.755,3.5
2022-01-28,15,18452.665,3.5
2022-01-28,9,0.0,0.0
2022-01-28,4,37328.79500000001,3.5
2022-01-28,3,22353.275,7.0
2022-01-28,2,11834.9,3.5
2022-01-28,25,28697.13,7.0
2022-01-28,23,17085.565,3.5
2022-01-28,29,15477.735,3.5
2022-01-28,26,15281.875,3.5
2022-01-28,7,0.0,0.0
2022-01-28,172,0.0,0.0
2022-01-28,38,5763.45,3.5
2022-01-28,35,11643.52,3.5
2022-01-28,1,29524.845,24.5
2022-01-28,0,62416.445,28.0
2022-01-28,37,18269.3,3.5
2022-01-28,21,48558.16,7.0
2022-01-28,20,78933.75,10.5
2022-01-28,12,32779.81,3.5
2022-01-28,58,0.0,0.0
2022-01-28,119,56493.78,3.5
2022-01-28,45,69392.855,3.5
2022-01-28,8,0.0,0.0
2022-01-28,91,0.0,0.0
2022-01-29,22,0.0,0.0
2022-01-29,93,0.0,0.0
2022-01-29,78,35203.7,3.5
2022-01-29,11,13655.775,3.5
2022-01-29,6,54690.58000000001,10.5
2022-01-29,32,106696.45,17.5
2022-01-29,24,112759.64,14.0
2022-01-29,75,0.0,0.0
2022-01-29,41,0.0,0.0
2022-01-29,44,36722.035,3.5
2022-01-29,42,42618.205,3.5
2022-01-29,9,25796.575,3.5
2022-01-29,10,57654.03000000001,7.0
2022-01-29,4,73799.04,7.0
2022-01-29,3,58369.955,21.0
2022-01-29,2,62427.26,17.5
2022-01-29,25,13349.315,3.5
2022-01-29,23,0.0,0.0
2022-01-29,28,0.0,0.0
2022-01-29,57,0.0,0.0
2022-01-29,26,18814.25,3.5
2022-01-29,14,0.0,0.0
2022-01-29,19,39513.46,10.5
2022-01-29,7,29977.605,7.0
2022-01-29,27,51317.875,7.0
2022-01-29,46,31250.73,3.5
2022-01-29,130,31470.285,3.5
2022-01-29,61,44689.855,3.5
2022-01-29,47,63732.69,3.5
2022-01-29,1,84323.68000000001,70.0
2022-01-29,17,15777.72,7.0
2022-01-29,0,14788.69,7.0
2022-01-29,5,9948.68,3.5
2022-01-29,245,226923.48,59.5
2022-01-29,37,0.0,0.0
2022-01-29,20,52622.5,7.0
2022-01-29,12,115016.895,10.5
2022-01-29,82,0.0,0.0
2022-01-29,246,0.0,0.0
2022-01-29,180,0.0,0.0
2022-01-29,105,0.0,0.0
2022-01-29,59,0.0,0.0
2022-01-29,54,59684.135,3.5
2022-01-29,101,53635.61,3.5
2022-01-29,83,157268.265,10.5
2022-01-29,8,289953.79,14.0
2022-01-30,22,25062.94,7.0
2022-01-30,11,90319.67,21.0
2022-01-30,6,36422.05,7.0
2022-01-30,32,0.0,0.0
2022-01-30,24,80118.675,10.5
2022-01-30,44,36722.035,3.5
2022-01-30,42,47353.565,3.5
2022-01-30,15,38847.69,7.0
2022-01-30,9,25796.575,3.5
2022-01-30,10,92887.06,10.5
2022-01-30,4,427742.14,38.5
2022-01-30,3,28668.045,10.5
2022-01-30,2,47339.6,14.0
2022-01-30,25,26698.63,7.0
2022-01-30,23,19878.53,3.5
2022-01-30,38,5763.45,3.5
2022-01-30,71,7584.43,3.5
2022-01-30,34,22767.745,3.5
2022-01-30,55,0.0,0.0
2022-01-30,70,23626.995,3.5
2022-01-30,35,58217.67,17.5
2022-01-30,65,46580.17000000001,7.0
2022-01-30,1,55630.33,42.0
2022-01-30,0,29576.925,14.0
2022-01-30,249,0.0,0.0
2022-01-30,140,0.0,0.0
2022-01-30,104,0.0,0.0
2022-01-30,138,21808.15,3.5
2022-01-30,20,30773.4,3.5
2022-01-30,12,103898.585,10.5
2022-01-30,244,22234.8,3.5
2022-01-30,43,0.0,0.0
2022-01-30,101,53635.61,3.5
2022-01-30,45,80368.155,3.5
2022-01-30,31,44655.765,3.5
2022-01-30,16,110765.27,7.0
2022-01-30,8,0.0,0.0
2022-01-30,155,473491.165,3.5
2022-01-30,112,19613.44,3.5
2022-01-31,93,31074.12,3.5
2022-01-31,6,21299.425,3.5
2022-01-31,32,41278.475,7.0
2022-01-31,24,0.0,0.0
2022-01-31,44,0.0,0.0
2022-01-31,42,47353.565,3.5
2022-01-31,15,0.0,0.0
2022-01-31,9,25796.575,3.5
2022-01-31,10,0.0,0.0
2022-01-31,4,76622.28,7.0
2022-01-31,3,143170.51,49.0
2022-01-31,2,72720.55,21.0
2022-01-31,25,40047.945,10.5
2022-01-31,23,0.0,0.0
2022-01-31,28,0.0,0.0
2022-01-31,49,16997.925,3.5
2022-01-31,57,21246.61,3.5
2022-01-31,7,46693.95499999999,7.0
2022-01-31,27,28829.605,3.5
2022-01-31,30,81335.38,7.0
2022-01-31,243,24711.365,3.5
2022-01-31,61,42337.75,3.5
2022-01-31,35,11643.52,3.5
2022-01-31,39,15656.48,3.5
2022-01-31,136,0.0,0.0
2022-01-31,1,54807.725,45.5
2022-01-31,0,22751.82,10.5
2022-01-31,5,10469.025,3.5
2022-01-31,37,73077.165,14.0
2022-01-31,21,97116.32,14.0
2022-01-31,20,26311.25,3.5
2022-01-31,241,97116.355,7.0
2022-01-31,85,0.0,0.0
2022-01-31,105,40334.07,7.0
2022-01-31,45,97110.405,3.5
2022-01-31,8,135182.075,7.0
2022-01-31,128,0.0,0.0
2022-01-31,155,432443.48,3.5
2022-01-31,67,44235.31,3.5
2022-01-31,112,19613.44,3.5
2022-01-31,135,3049.69,3.5
2022-02-01,100,22183.21,3.5
2022-02-01,78,35203.7,3.5
2022-02-01,11,0.0,0.0
2022-02-01,6,36422.05,7.0
2022-02-01,32,0.0,0.0
2022-02-01,24,110018.755,14.0
2022-02-01,44,42949.725,3.5
2022-02-01,15,18434.99,3.5
2022-02-01,9,30171.435,3.5
2022-02-01,10,88492.425,10.5
2022-02-01,4,70924.7,7.0
2022-02-01,3,88228.945,31.5
2022-02-01,86,0.0,0.0
2022-02-01,2,11834.9,3.5
2022-02-01,25,0.0,0.0
2022-02-01,23,84980.52500000001,17.5
2022-02-01,28,12139.295,3.5
2022-02-01,49,17892.56,3.5
2022-02-01,26,36414.7,7.0
2022-02-01,13,24278.45,3.5
2022-02-01,14,75415.06,10.5
2022-02-01,27,0.0,0.0
2022-02-01,38,0.0,0.0
2022-02-01,71,0.0,0.0
2022-02-01,61,0.0,0.0
2022-02-01,47,0.0,0.0
2022-02-01,36,10922.415,3.5
2022-02-01,48,0.0,0.0
2022-02-01,1,37946.54500000001,31.5
2022-02-01,118,0.0,0.0
2022-02-01,0,24038.0,10.5
2022-02-01,5,0.0,0.0
2022-02-01,40,9531.480000000001,3.5
2022-02-01,120,48151.25,3.5
2022-02-01,21,24137.085,3.5
2022-02-01,20,30465.645,3.5
2022-02-01,12,0.0,0.0
2022-02-01,82,0.0,0.0
2022-02-01,43,0.0,0.0
2022-02-01,50,0.0,0.0
2022-02-01,159,42486.815,3.5
2022-02-01,16,59485.78999999999,3.5
2022-02-01,8,67502.225,3.5
2022-02-01,238,0.0,0.0
2022-02-02,11,15971.655,3.5
2022-02-02,6,18211.025,3.5
2022-02-02,32,20639.255,3.5
2022-02-02,15,19423.845,3.5
2022-02-02,10,0.0,0.0
2022-02-02,4,80988.21500000001,7.0
2022-02-02,3,50543.535,17.5
2022-02-02,2,23669.8,7.0
2022-02-02,25,26700.03,7.0
2022-02-02,23,0.0,0.0
2022-02-02,29,0.0,0.0
2022-02-02,49,0.0,0.0
2022-02-02,19,0.0,0.0
2022-02-02,27,0.0,0.0
2022-02-02,38,13332.585,7.0
2022-02-02,71,0.0,0.0
2022-02-02,89,260994.09,70.0
2022-02-02,34,0.0,0.0
2022-02-02,47,41936.65,3.5
2022-02-02,1,38040.94,28.0
2022-02-02,0,14409.5,7.0
2022-02-02,5,0.0,0.0
2022-02-02,40,15171.135,3.5
2022-02-02,21,24279.08,3.5
2022-02-02,12,67284.875,7.0
2022-02-02,58,0.0,0.0
2022-02-02,54,70640.85,3.5
2022-02-02,33,67136.72,3.5
2022-02-02,45,0.0,0.0
2022-02-02,16,207435.41,14.0
2022-02-02,8,115171.63,7.0
2022-02-02,124,0.0,0.0
2022-02-03,22,11621.4,3.5
2022-02-03,63,0.0,0.0
2022-02-03,236,36174.285,3.5
2022-02-03,11,0.0,0.0
2022-02-03,6,0.0,0.0
2022-02-03,24,26706.225,3.5
2022-02-03,42,47353.565,3.5
2022-02-03,15,22717.94,3.5
2022-02-03,10,0.0,0.0
2022-02-03,4,0.0,0.0
2022-02-03,3,0.0,0.0
2022-02-03,2,47576.27,14.0
2022-02-03,25,0.0,0.0
2022-02-03,28,0.0,0.0
2022-02-03,49,0.0,0.0
2022-02-03,19,8746.99,3.5
2022-02-03,38,5763.45,3.5
2022-02-03,130,31303.475,3.5
2022-02-03,1,50639.47,42.0
2022-02-03,0,24038.0,10.5
2022-02-03,5,12244.435,3.5
2022-02-03,37,36923.18,7.0
2022-02-03,21,17195.255,3.5
2022-02-03,20,240523.605,31.5
2022-02-03,12,66039.26000000001,7.0
2022-02-03,235,32054.365,3.5
2022-02-03,111,109255.09,7.0
2022-02-03,43,0.0,0.0
2022-02-03,146,0.0,3.5
2022-02-03,16,395160.29,28.0
2022-02-03,234,536021.99,3.5
2022-02-04,22,0.0,0.0
2022-02-04,11,19517.365,3.5
2022-02-04,6,0.0,0.0
2022-02-04,41,0.0,0.0
2022-02-04,15,30950.85,7.0
2022-02-04,113,22183.21,3.5
2022-02-04,9,26131.91,3.5
2022-02-04,10,30345.63,3.5
2022-02-04,4,0.0,0.0
2022-02-04,3,0.0,0.0
2022-02-04,2,29096.69,7.0
2022-02-04,25,0.0,0.0
2022-02-04,28,0.0,0.0
2022-02-04,26,10557.33,3.5
2022-02-04,14,23023.28,3.5
2022-02-04,18,0.0,0.0
2022-02-04,7,25946.935,3.5
2022-02-04,56,8764.175000000001,3.5
2022-02-04,39,31312.96,7.0
2022-02-04,1,99735.02,87.5
2022-02-04,17,12411.7,7.0
2022-02-04,0,16721.53,7.0
2022-02-04,40,0.0,0.0
2022-02-04,96,0.0,0.0
2022-02-04,21,98211.47,14.0
2022-02-04,12,36756.65,3.5
2022-02-04,232,40679.94,3.5
2022-02-04,50,46829.37,3.5
2022-02-04,60,7389.235000000001,3.5
2022-02-04,72,16531.48,3.5
2022-02-04,31,0.0,0.0
2022-02-04,16,56002.345,3.5
2022-02-04,8,0.0,0.0
2022-02-04,137,0.0,0.0
2022-02-04,231,16003.47,3.5
2022-02-05,11,15018.605,3.5
2022-02-05,6,21846.02,3.5
2022-02-05,32,0.0,0.0
2022-02-05,42,0.0,0.0
2022-02-05,15,15782.585,3.5
2022-02-05,113,22183.21,3.5
2022-02-05,9,25947.81,3.5
2022-02-05,10,106475.915,10.5
2022-02-05,4,41242.565,3.5
2022-02-05,3,51268.035,17.5
2022-02-05,2,0.0,0.0
2022-02-05,25,0.0,0.0
2022-02-05,23,0.0,0.0
2022-02-05,49,0.0,0.0
2022-02-05,26,18844.595,3.5
2022-02-05,99,13670.055,3.5
2022-02-05,13,0.0,0.0
2022-02-05,14,26707.17,3.5
2022-02-05,18,37024.575,3.5
2022-02-05,7,27312.53,3.5
2022-02-05,132,0.0,0.0
2022-02-05,34,0.0,0.0
2022-02-05,51,42588.98,3.5
2022-02-05,35,23287.04,7.0
2022-02-05,39,15656.48,3.5
2022-02-05,65,23290.085,3.5
2022-02-05,36,0.0,0.0
2022-02-05,1,21990.92,14.0
2022-02-05,17,7584.395,3.5
2022-02-05,84,6363.35,3.5
2022-02-05,0,19092.22,7.0
2022-02-05,5,0.0,0.0
2022-02-05,96,66099.6,3.5
2022-02-05,104,0.0,0.0
2022-02-05,37,0.0,0.0
2022-02-05,21,31585.26,3.5
2022-02-05,20,35139.16,3.5
2022-02-05,12,32775.89,3.5
2022-02-05,229,61456.255,3.5
2022-02-05,50,87468.745,7.0
2022-02-05,54,70635.39,3.5
2022-02-05,33,81941.685,3.5
2022-02-05,79,78906.695,3.5
2022-02-05,16,61301.205,3.5
2022-02-05,8,81552.415,3.5
2022-02-05,228,125651.715,3.5
2022-02-05,227,0.0,0.0
2022-02-05,68,24138.695,3.5
2022-02-05,124,0.0,0.0
2022-02-06,88,0.0,0.0
2022-02-06,11,37082.99,7.0
2022-02-06,6,25550.875,3.5
2022-02-06,32,0.0,0.0
2022-02-06,42,0.0,0.0
2022-02-06,15,21241.675,3.5
2022-02-06,9,29135.19,3.5
2022-02-06,10,54965.05,7.0
2022-02-06,4,36747.13,3.5
2022-02-06,3,21789.425,7.0
2022-02-06,2,0.0,0.0
2022-02-06,29,0.0,0.0
2022-02-06,13,24278.45,3.5
2022-02-06,14,31236.485,3.5
2022-02-06,18,0.0,0.0
2022-02-06,7,43087.87,7.0
2022-02-06,27,30043.055,3.5
2022-02-06,38,0.0,0.0
2022-02-06,34,52675.875,7.0
2022-02-06,46,0.0,0.0
2022-02-06,55,46265.31,3.5
2022-02-06,39,15656.48,3.5
2022-02-06,65,23290.085,3.5
2022-02-06,36,21844.83,7.0
2022-02-06,1,6209.490000000001,3.5
2022-02-06,118,8873.795,3.5
2022-02-06,0,8799.91,3.5
2022-02-06,5,0.0,0.0
2022-02-06,21,27005.405,3.5
2022-02-06,20,84355.845,10.5
2022-02-06,12,36756.65,3.5
2022-02-06,43,0.0,0.0
2022-02-06,52,0.0,0.0
2022-02-06,129,0.0,0.0
2022-02-06,98,45158.19,3.5
2022-02-06,79,125254.01,7.0
2022-02-06,77,69591.34000000001,7.0
2022-02-06,16,50209.565,3.5
2022-02-06,8,144261.74,7.0
2022-02-06,67,0.0,0.0
2022-02-07,22,14656.705,3.5
2022-02-07,78,35203.7,3.5
2022-02-07,11,0.0,0.0
2022-02-07,225,24995.145,3.5
2022-02-07,44,35850.22,3.5
2022-02-07,15,0.0,0.0
2022-02-07,9,49240.17000000001,7.0
2022-02-07,10,76452.425,10.5
2022-02-07,4,85625.36499999999,7.0
2022-02-07,3,13129.655,3.5
2022-02-07,2,29671.74,7.0
2022-02-07,25,0.0,0.0
2022-02-07,23,24842.58,3.5
2022-02-07,28,0.0,0.0
2022-02-07,29,0.0,0.0
2022-02-07,13,240298.415,31.5
2022-02-07,14,158975.88,21.0
2022-02-07,18,37024.575,3.5
2022-02-07,19,11500.475,3.5
2022-02-07,7,0.0,0.0
2022-02-07,27,16567.11,3.5
2022-02-07,248,20938.435,3.5
2022-02-07,132,48290.2,3.5
2022-02-07,35,23287.075,7.0
2022-02-07,39,15656.48,3.5
2022-02-07,1,38343.585,24.5
2022-02-07,17,0.0,0.0
2022-02-07,0,16079.945,7.0
2022-02-07,5,0.0,0.0
2022-02-07,40,16992.71,3.5
2022-02-07,37,0.0,0.0
2022-02-07,21,0.0,0.0
2022-02-07,20,0.0,0.0
2022-02-07,12,0.0,0.0
2022-02-07,111,131106.115,7.0
2022-02-07,62,137481.995,3.5
2022-02-07,58,0.0,0.0
2022-02-07,85,0.0,0.0
2022-02-07,33,77844.62,3.5
2022-02-07,103,59455.445,3.5
2022-02-07,98,66020.815,3.5
2022-02-07,117,27140.435,3.5
2022-02-07,67,0.0,0.0
2022-02-08,6,0.0,0.0
2022-02-08,42,28660.765,3.5
2022-02-08,15,0.0,0.0
2022-02-08,10,49486.535,7.0
2022-02-08,4,37118.34,3.5
2022-02-08,127,0.0,0.0
2022-02-08,3,0.0,0.0
2022-02-08,2,50740.48,14.0
2022-02-08,106,0.0,0.0
2022-02-08,49,17204.915,3.5
2022-02-08,57,14479.745,3.5
2022-02-08,13,89981.745,14.0
2022-02-08,18,0.0,0.0
2022-02-08,19,20247.465,7.0
2022-02-08,7,17744.405,3.5
2022-02-08,56,8764.175000000001,3.5
2022-02-08,157,37248.89,3.5
2022-02-08,89,6664.175,3.5
2022-02-08,51,0.0,0.0
2022-02-08,35,23287.04,7.0
2022-02-08,39,15656.48,3.5
2022-02-08,36,0.0,0.0
2022-02-08,1,5309.115000000001,3.5
2022-02-08,17,7584.395,3.5
2022-02-08,118,9859.779999999999,3.5
2022-02-08,0,34473.495,14.0
2022-02-08,5,10950.765,3.5
2022-02-08,104,0.0,0.0
2022-02-08,20,0.0,0.0
2022-02-08,12,36756.65,3.5
2022-02-08,152,23229.745,3.5
2022-02-08,164,88703.44,3.5
2022-02-08,43,24828.895,3.5
2022-02-08,268,27152.16,3.5
2022-02-08,60,0.0,0.0
2022-02-08,52,9803.01,3.5
2022-02-08,72,0.0,0.0
2022-02-08,85,0.0,0.0
2022-02-08,267,70660.1,3.5
2022-02-08,16,100731.505,7.0
2022-02-08,8,47669.405,3.5
2022-02-09,22,10316.39,3.5
2022-02-09,63,10029.46,3.5
2022-02-09,110,0.0,0.0
2022-02-09,6,43692.04,7.0
2022-02-09,32,48552.77,7.0
2022-02-09,41,37270.94,3.5
2022-02-09,42,0.0,0.0
2022-02-09,15,0.0,0.0
2022-02-09,9,29748.565,3.5
2022-02-09,10,35491.96,3.5
2022-02-09,4,73222.31,7.0
2022-02-09,3,32554.97,10.5
2022-02-09,2,14260.82,3.5
2022-02-09,28,0.0,0.0
2022-02-09,29,15778.07,3.5
2022-02-09,26,83753.77500000001,14.0
2022-02-09,13,67979.65999999999,10.5
2022-02-09,14,24036.46,3.5
2022-02-09,18,56633.64,7.0
2022-02-09,7,0.0,0.0
2022-02-09,30,16471.105,3.5
2022-02-09,163,16972.13,3.5
2022-02-09,34,31943.94,3.5
2022-02-09,55,0.0,0.0
2022-02-09,35,23287.04,7.0
2022-02-09,39,31312.925,7.0
2022-02-09,108,19428.01,3.5
2022-02-09,65,46580.17000000001,7.0
2022-02-09,1,0.0,3.5
2022-02-09,17,7584.395,3.5
2022-02-09,0,34142.92000000001,14.0
2022-02-09,5,11528.335,3.5
2022-02-09,20,30044.0,3.5
2022-02-09,12,0.0,0.0
2022-02-09,111,0.0,0.0
2022-02-09,265,33637.275,3.5
2022-02-09,50,0.0,0.0
2022-02-09,52,0.0,0.0
2022-02-09,129,0.0,0.0
2022-02-09,85,0.0,0.0
2022-02-09,114,83119.26000000001,7.0
2022-02-09,79,71652.805,3.5
2022-02-09,16,34393.695,3.5
2022-02-09,8,0.0,0.0
2022-02-09,91,148719.515,3.5
2022-02-09,264,100168.81,3.5
2022-02-09,263,0.0,0.0
2022-02-10,110,0.0,0.0
2022-02-10,100,22183.21,3.5
2022-02-10,11,16687.335,3.5
2022-02-10,6,43692.04,7.0
2022-02-10,9,29135.19,3.5
2022-02-10,10,60691.26,7.0
2022-02-10,127,9465.085,3.5
2022-02-10,3,11225.865,3.5
2022-02-10,2,76022.8,17.5
2022-02-10,26,0.0,0.0
2022-02-10,13,0.0,0.0
2022-02-10,7,15171.485,3.5
2022-02-10,132,48290.2,3.5
2022-02-10,34,27312.075,3.5
2022-02-10,39,15656.48,3.5
2022-02-10,1,15502.585,10.5
2022-02-10,0,8799.91,3.5
2022-02-10,5,0.0,0.0
2022-02-10,50,82533.605,7.0
2022-02-10,262,0.0,7.0
2022-02-10,261,420180.18,7.0
2022-02-10,33,0.0,0.0
2022-02-10,103,0.0,3.5
2022-02-10,16,47566.925,3.5
2022-02-10,8,138186.685,7.0
2022-02-10,87,86177.875,3.5
2022-02-11,22,10316.39,3.5
2022-02-11,78,31222.03,3.5
2022-02-11,11,0.0,0.0
2022-02-11,6,0.0,0.0
2022-02-11,24,71110.165,7.0
2022-02-11,41,31866.66,3.5
2022-02-11,15,19237.96,3.5
2022-02-11,9,0.0,0.0
2022-02-11,10,50797.145,7.0
2022-02-11,4,0.0,0.0
2022-02-11,3,10561.215,3.5
2022-02-11,2,29366.12,7.0
2022-02-11,28,24950.17,7.0
2022-02-11,29,15778.07,3.5
2022-02-11,26,20938.435,3.5
2022-02-11,13,48416.27,7.0
2022-02-11,14,0.0,0.0
2022-02-11,18,0.0,0.0
2022-02-11,19,0.0,0.0
2022-02-11,7,15086.505,3.5
2022-02-11,46,34573.525,3.5
2022-02-11,51,36413.58,3.5
2022-02-11,55,59636.465,3.5
2022-02-11,35,11643.52,3.5
2022-02-11,1,16827.72,10.5
2022-02-11,0,51745.96,28.0
2022-02-11,5,0.0,0.0
2022-02-11,40,31227.315,7.0
2022-02-11,37,42136.535,7.0
2022-02-11,138,19422.9,3.5
2022-02-11,43,0.0,0.0
2022-02-11,54,70635.39,3.5
2022-02-11,16,116087.125,7.0
2022-02-11,8,70327.59999999999,3.5
2022-02-11,260,0.0,0.0
2022-02-12,22,12531.47,3.5
2022-02-12,6,43692.04,7.0
2022-02-12,32,24276.385,3.5
2022-02-12,15,19237.96,3.5
2022-02-12,9,55244.98,7.0
2022-02-12,10,0.0,0.0
2022-02-12,4,114498.65,10.5
2022-02-12,3,12418.98,3.5
2022-02-12,2,58159.21999999999,14.0
2022-02-12,28,36559.075,10.5
2022-02-12,57,0.0,0.0
2022-02-12,26,0.0,0.0
2022-02-12,13,0.0,0.0
2022-02-12,14,31236.485,3.5
2022-02-12,18,111073.725,10.5
2022-02-12,19,11500.475,3.5
2022-02-12,30,42483.315,3.5
2022-02-12,56,14986.755,7.0
2022-02-12,81,9580.654999999999,3.5
2022-02-12,46,0.0,0.0
2022-02-12,51,39607.75,3.5
2022-02-12,55,43952.02,3.5
2022-02-12,35,11643.52,3.5
2022-02-12,39,15656.48,3.5
2022-02-12,1,20778.205,14.0
2022-02-12,17,0.0,0.0
2022-02-12,84,5440.68,3.5
2022-02-12,0,24850.665,10.5
2022-02-12,5,11093.425,3.5
2022-02-12,20,0.0,0.0
2022-02-12,12,72431.45,7.0
2022-02-12,147,124428.5,7.0
2022-02-12,82,27327.685,3.5
2022-02-12,43,0.0,0.0
2022-02-12,149,6540.31,3.5
2022-02-12,258,22236.025,3.5
2022-02-12,79,92288.56,3.5
2022-02-12,16,0.0,0.0
2022-02-13,22,0.0,0.0
2022-02-13,6,19300.715,3.5
2022-02-13,41,0.0,0.0
2022-02-13,15,57956.92000000001,10.5
2022-02-13,9,53119.99,7.0
2022-02-13,10,59816.22500000001,7.0
2022-02-13,4,46146.31,3.5
2022-02-13,3,0.0,0.0
2022-02-13,2,0.0,0.0
2022-02-13,28,0.0,0.0
2022-02-13,29,15778.07,3.5
2022-02-13,14,31236.485,3.5
2022-02-13,18,0.0,0.0
2022-02-13,19,36451.8,10.5
2022-02-13,7,0.0,0.0
2022-02-13,27,0.0,0.0
2022-02-13,38,11526.935,7.0
2022-02-13,35,11643.52,3.5
2022-02-13,1,16050.3,10.5
2022-02-13,17,54449.64,28.0
2022-02-13,84,5440.68,3.5
2022-02-13,0,21840.105,10.5
2022-02-13,5,22186.85,7.0
2022-02-13,37,58264.29000000001,10.5
2022-02-13,20,27009.22,3.5
2022-02-13,12,33385.59,3.5
2022-02-13,85,0.0,0.0
2022-02-13,16,110420.45,7.0
2022-02-13,8,0.0,0.0
2022-02-13,91,148719.515,3.5
2022-02-14,22,12531.47,3.5
2022-02-14,110,16378.81,3.5
2022-02-14,11,0.0,0.0
2022-02-14,6,19661.39,3.5
2022-02-14,24,0.0,0.0
2022-02-14,41,67087.685,7.0
2022-02-14,9,25490.815,3.5
2022-02-14,10,56441.28,7.0
2022-02-14,4,43838.97,3.5
2022-02-14,3,0.0,0.0
2022-02-14,2,27558.685,7.0
2022-02-14,23,21240.38,3.5
2022-02-14,13,105358.82,14.0
2022-02-14,14,26707.17,3.5
2022-02-14,7,0.0,0.0
2022-02-14,56,0.0,0.0
2022-02-14,34,0.0,0.0
2022-02-14,35,31852.03,10.5
2022-02-14,1,0.0,0.0
2022-02-14,0,7455.21,3.5
2022-02-14,5,11093.425,3.5
2022-02-14,107,0.0,0.0
2022-02-14,37,58264.29000000001,10.5
2022-02-14,21,24885.455,3.5
2022-02-14,58,0.0,0.0
2022-02-14,60,0.0,0.0
2022-02-14,52,15264.165,3.5
2022-02-14,129,42032.06,3.5
2022-02-14,33,0.0,0.0
2022-02-14,31,46978.435,3.5
2022-02-14,16,55210.225,3.5
2022-02-14,8,74482.59000000001,3.5
2022-02-14,87,0.0,0.0
2022-02-14,91,0.0,0.0
2022-02-14,121,292653.13,3.5
2022-02-15,22,0.0,0.0
